Age,Workclass,Education_Num,Marital-status,Occupation,Relationship,Hours/week,Native_Country,Result,Sex_Race
18,2,10,4,7,4,41,36,0,8
42,2,10,2,2,2,41,30,0,4
55,2,3,7,2,3,41,36,0,9
29,2,13,4,12,4,41,29,0,2
45,4,10,2,7,2,41,36,0,4
50,2,10,2,6,2,52,36,0,9
57,2,10,2,12,2,41,36,0,9
47,2,11,2,11,2,41,36,0,4
27,2,6,4,5,4,41,36,1,9
58,2,3,7,5,3,41,36,0,9
41,4,11,4,4,3,41,36,1,9
7,2,5,4,4,4,23,36,1,9
45,2,10,2,11,2,41,36,0,4
54,2,3,2,6,2,41,36,1,9
23,2,10,4,2,4,41,36,1,9
45,2,10,-1,2,3,41,36,1,9
38,1,10,2,5,2,41,36,0,4
31,2,14,4,10,5,52,36,0,4
34,2,10,2,-1,2,41,36,0,4
32,2,10,2,7,2,41,36,0,4
43,2,10,2,2,2,41,36,0,4
10,2,7,4,7,4,20,36,0,3
60,2,4,8,12,3,41,36,1,4
40,2,14,2,-1,2,58,36,0,9
15,2,11,4,-1,4,41,36,0,4
40,2,10,2,2,2,41,30,1,9
31,2,14,4,7,4,57,36,1,9
21,2,10,4,6,4,41,36,0,4
45,2,10,2,2,2,29,36,1,9
7,2,6,4,7,4,19,36,0,4
47,1,7,4,2,3,41,36,0,9
35,2,10,2,-1,2,41,36,1,9
23,2,11,4,4,3,29,36,0,9
56,1,10,-1,-1,3,41,36,0,4
64,2,11,2,12,2,41,36,1,9
50,4,14,2,10,2,57,36,1,9
38,2,10,4,7,5,51,36,0,2
23,1,10,4,-1,4,29,29,0,4
66,1,6,2,7,2,23,36,0,9
33,2,14,2,10,2,58,36,1,9
38,2,14,2,-1,2,52,36,1,9
38,2,13,2,4,2,50,36,0,9
48,2,10,4,6,3,41,36,0,4
32,2,7,4,12,3,29,36,0,9
33,1,10,2,7,2,30,36,0,9
33,2,10,2,2,2,30,36,0,9
45,2,10,2,12,2,41,36,1,9
30,2,14,4,10,4,41,36,0,9
38,2,10,2,6,2,41,30,0,4
30,2,11,4,-1,4,41,36,0,4
33,2,13,4,6,4,51,36,0,9
15,2,10,4,6,4,41,36,1,9
10,2,7,4,7,4,23,36,1,9
43,2,10,2,-1,2,55,36,1,9
18,2,11,4,-1,4,23,36,0,4
26,2,10,4,-1,4,41,36,0,4
37,2,10,4,7,3,51,36,0,9
26,2,11,7,5,4,23,36,0,9
42,0,14,4,-1,3,52,36,0,6
26,2,11,4,2,3,41,36,0,4
35,2,10,4,12,4,41,36,0,2
31,2,10,2,12,2,27,36,1,9
34,4,10,2,2,2,41,36,0,9
37,2,10,2,2,2,41,29,0,9
50,4,10,2,12,2,41,30,0,4
31,0,11,-1,4,3,41,36,0,9
67,2,4,8,7,5,17,36,0,4
50,4,10,2,8,2,58,36,0,9
32,2,10,4,-1,4,41,36,0,4
59,2,10,-1,7,3,41,36,0,9
26,2,14,4,2,3,41,36,1,9
42,2,14,2,4,2,41,36,0,9
27,1,14,2,8,2,41,36,0,9
33,2,7,-1,12,4,50,36,0,9
45,1,17,7,8,3,41,36,0,4
24,2,10,2,-1,2,41,36,0,9
50,2,11,2,8,2,57,36,1,9
41,2,7,4,6,3,41,36,0,5
39,2,11,-1,2,5,25,36,1,9
35,2,10,7,2,4,41,36,0,4
53,2,7,2,6,2,51,36,0,4
24,2,10,4,7,4,41,36,0,4
42,0,13,-1,5,5,41,36,0,4
27,2,10,2,12,2,41,36,0,9
42,2,11,4,5,5,41,36,0,4
44,2,6,2,-1,2,41,36,1,9
59,2,14,2,7,2,23,36,1,9
65,2,7,2,7,2,17,36,0,6
48,2,6,2,12,2,41,36,1,9
43,2,16,2,2,2,41,36,1,9
36,2,11,4,-1,4,41,36,0,4
33,2,11,4,7,3,29,36,0,2
66,4,3,2,2,2,17,36,1,4
47,2,7,-1,5,3,41,36,1,9
37,2,7,4,2,3,41,36,0,2
38,2,11,4,2,3,41,36,0,9
54,0,14,2,4,2,52,36,0,3
45,2,10,2,4,2,41,36,0,9
58,0,10,2,12,2,41,36,0,9
7,2,7,4,7,4,21,36,0,9
54,2,3,2,6,2,41,29,0,9
32,2,10,4,5,4,41,36,1,9
34,2,11,2,12,2,52,36,0,9
13,4,11,4,7,4,29,36,0,9
41,4,10,2,-1,2,27,36,0,9
43,0,11,-1,-1,5,41,36,0,4
53,0,14,4,4,3,41,36,0,4
30,2,13,4,11,4,41,36,0,9
42,2,4,2,5,2,41,36,0,9
39,4,10,4,4,3,52,36,1,9
42,4,3,2,12,2,41,30,1,9
39,2,10,2,12,2,50,36,0,9
32,2,10,2,12,2,30,36,1,9
50,2,7,7,6,5,41,36,0,4
26,2,7,7,7,5,41,36,1,1
29,2,10,4,-1,3,41,30,1,9
23,2,10,4,7,4,41,36,1,6
45,4,7,2,12,2,51,36,0,9
33,2,10,4,2,4,30,36,1,9
52,2,14,2,2,2,41,36,0,9
24,2,6,4,4,3,29,30,0,9
44,1,11,2,11,2,41,36,0,4
39,4,10,2,2,2,41,36,0,6
44,2,11,2,-1,2,41,36,1,9
32,2,13,2,11,2,50,36,0,6
57,0,14,2,-1,2,30,36,0,9
41,2,4,2,12,2,41,36,0,4
59,2,7,8,7,3,41,36,0,9
67,2,7,2,9,2,52,36,0,7
32,2,10,4,6,4,41,36,0,4
18,2,10,4,7,4,41,36,0,4
47,1,14,2,4,2,41,36,0,1
43,2,16,2,4,2,58,36,0,4
32,2,11,4,4,4,41,36,0,9
48,2,11,2,7,2,41,36,0,4
63,2,16,7,4,3,23,36,0,4
20,2,11,4,2,4,41,36,0,9
52,2,10,2,12,2,41,36,0,9
48,0,6,4,2,3,41,36,0,4
26,2,10,2,6,2,41,36,0,4
34,2,11,-1,6,3,41,36,0,9
42,2,7,4,7,3,41,36,0,4
47,1,10,2,7,2,41,31,0,4
47,2,13,2,-1,2,41,36,0,9
51,2,10,2,9,2,41,36,1,9
10,2,11,4,5,4,23,36,0,4
20,2,11,4,5,4,29,36,0,4
57,0,10,2,-1,2,41,36,0,9
48,2,10,2,12,2,63,36,0,9
38,1,10,4,9,5,41,36,0,9
43,2,11,2,10,2,52,36,1,9
47,4,10,2,2,2,52,36,1,4
35,2,10,2,2,2,41,36,0,4
26,1,10,2,9,2,52,36,0,4
38,4,13,4,-1,3,41,36,1,9
26,2,7,7,2,3,41,36,0,9
15,2,7,4,7,4,41,36,1,9
53,4,10,7,2,3,41,36,0,9
41,1,13,7,2,5,41,36,0,4
40,2,10,2,5,2,41,36,1,4
20,2,11,4,12,5,19,36,0,9
36,2,14,4,-1,3,57,36,1,9
49,2,10,2,6,2,52,31,0,4
48,2,10,4,7,3,55,36,0,9
18,2,10,4,5,4,50,36,0,9
21,2,7,2,2,2,27,29,1,4
26,2,7,4,4,3,52,36,0,9
23,2,14,4,10,4,52,36,0,9
51,2,5,2,12,2,41,36,0,9
27,2,13,2,12,2,50,36,1,9
23,2,11,4,12,3,63,36,0,0
42,2,11,-1,5,3,41,36,0,4
13,2,10,4,5,3,30,36,0,4
13,2,7,7,2,4,41,36,0,9
43,2,10,2,5,2,41,36,0,6
39,2,10,2,5,2,41,36,0,7
48,0,11,4,2,3,41,36,0,9
37,2,6,7,5,5,41,36,0,4
26,2,10,4,7,3,41,36,0,9
37,2,10,4,2,4,41,36,0,9
38,2,10,2,12,2,52,36,0,4
30,1,10,2,9,2,41,36,0,4
39,2,15,2,4,4,43,36,0,8
34,2,15,4,8,2,53,36,0,9
26,2,13,4,0,3,31,36,0,4
55,2,8,0,15,4,43,36,1,9
17,2,8,2,0,4,30,36,0,4
48,2,8,6,0,4,43,36,0,4
44,2,15,0,4,4,43,36,0,9
46,2,17,2,8,4,59,30,0,4
51,2,8,2,0,4,43,36,0,2
13,2,6,4,7,3,29,36,0,4
45,2,8,2,7,4,43,36,0,4
51,2,8,0,11,3,32,36,0,9
39,2,10,0,3,4,43,36,0,4
20,2,10,4,15,3,43,36,0,9
34,0,8,4,0,2,43,36,1,9
38,2,8,4,5,3,43,36,0,4
22,2,10,4,7,3,43,36,0,9
46,2,13,2,4,4,43,36,0,4
20,2,10,4,0,3,30,36,1,9
27,2,8,4,7,2,43,36,1,9
30,2,12,2,0,4,32,36,0,4
45,2,12,4,8,2,43,36,0,4
38,2,8,7,7,4,30,36,0,4
46,0,10,0,0,4,32,31,0,9
38,2,10,0,7,4,43,31,0,9
61,0,12,7,8,2,28,36,0,9
30,2,8,4,11,4,30,36,0,9
42,3,13,0,4,2,43,36,0,4
41,0,15,4,4,2,57,36,1,9
43,0,10,4,8,2,43,36,0,4
39,4,8,0,0,4,32,36,0,9
13,2,6,4,11,3,43,36,0,9
49,2,12,0,11,2,43,36,0,9
51,0,3,4,5,2,32,36,0,0
13,2,8,4,11,3,43,36,0,9
41,4,10,4,0,2,32,36,0,9
42,3,8,2,7,4,28,36,1,9
35,2,8,4,7,2,31,36,0,4
42,2,17,2,8,4,43,36,0,9
20,2,8,4,7,3,43,36,1,4
35,2,8,6,7,2,31,36,0,4
45,2,12,7,4,2,51,36,0,4
38,2,13,0,8,3,43,36,0,9
36,2,8,2,3,4,43,36,0,4
37,2,10,4,4,2,43,36,0,9
28,2,10,4,15,3,43,36,0,9
24,2,13,4,8,2,24,30,0,9
34,2,8,0,8,2,43,36,0,9
39,3,13,0,11,2,59,36,0,9
45,2,12,4,8,2,31,36,1,9
24,2,3,2,5,3,43,31,0,9
32,2,10,4,15,2,43,36,1,4
58,2,8,7,7,2,30,36,0,9
32,2,6,4,4,2,43,36,0,9
38,2,5,2,7,4,30,36,0,2
24,2,12,4,11,2,24,36,0,9
54,2,13,0,4,2,51,36,0,9
40,2,8,0,11,4,43,36,0,7
29,0,10,4,0,4,24,36,0,9
36,2,8,2,3,4,43,36,0,9
38,0,10,2,15,4,43,36,0,9
26,2,8,4,7,2,30,36,1,9
44,2,10,2,0,4,17,36,0,1
17,2,8,4,7,3,43,36,0,1
45,2,10,0,5,4,43,36,0,9
31,2,10,4,7,2,43,36,0,9
36,2,10,0,4,4,43,36,0,9
33,2,6,4,7,3,26,36,0,9
41,3,13,4,8,2,43,36,0,9
33,2,12,2,7,4,30,36,0,4
43,0,10,2,0,4,43,36,0,4
44,3,8,2,11,4,43,36,0,7
33,2,8,2,4,4,43,36,0,9
33,2,13,2,15,4,25,36,0,4
26,2,8,4,7,4,32,36,1,9
42,2,8,4,3,4,43,36,0,4
45,0,13,0,8,4,43,36,0,9
41,2,8,4,7,2,32,36,0,4
36,2,8,0,8,4,30,36,0,2
55,2,10,0,7,4,50,30,1,9
28,2,13,4,11,2,43,36,0,9
40,2,8,0,7,4,43,36,0,7
31,2,10,2,11,4,43,36,0,9
67,2,10,0,0,2,19,36,0,9
42,2,12,2,4,4,53,36,0,9
33,2,10,4,5,4,43,36,1,2
55,2,5,2,7,4,18,36,0,9
38,3,8,6,7,4,43,36,0,4
64,2,6,4,5,2,43,36,0,9
36,2,8,2,15,4,31,36,0,9
45,2,4,6,7,4,43,31,1,9
30,2,17,4,8,2,63,36,0,4
38,3,12,0,11,4,32,36,0,6
55,0,13,4,8,2,43,36,0,4
56,2,4,0,7,2,43,36,1,4
7,2,5,4,7,3,29,36,0,5
50,2,15,0,8,2,59,36,1,9
30,2,13,4,7,3,28,36,0,8
30,2,8,4,5,3,31,36,0,4
36,2,8,0,4,2,43,36,0,2
34,2,13,7,11,4,43,29,1,9
45,2,17,0,8,4,62,36,0,4
38,0,13,0,0,4,32,30,0,4
24,2,10,4,11,3,24,36,0,9
17,2,10,4,7,3,30,36,0,2
43,2,15,4,4,2,53,36,0,9
43,0,13,2,8,4,43,36,1,9
38,2,8,4,7,2,25,36,0,9
38,2,10,0,0,4,43,36,0,9
26,2,8,4,11,2,43,36,0,4
34,2,8,0,0,4,32,36,0,9
33,2,8,7,0,2,43,36,1,9
51,2,10,2,0,4,43,36,0,9
41,0,8,0,7,2,53,36,0,7
29,2,13,4,8,2,43,36,0,4
36,0,8,4,0,3,43,36,0,4
36,2,13,4,8,3,43,36,0,9
48,2,13,4,4,2,58,36,1,9
27,2,10,4,11,2,24,36,0,9
39,2,12,0,0,4,43,36,0,9
17,2,8,4,0,2,31,36,0,4
36,2,10,2,3,4,59,36,0,2
32,2,12,0,15,2,51,36,0,2
24,2,13,4,4,3,53,36,0,4
24,2,8,4,5,3,43,36,0,2
45,2,8,0,5,2,32,36,0,4
43,2,3,2,5,4,32,31,0,4
24,2,10,4,11,2,50,36,0,4
36,2,3,4,8,2,43,30,0,4
46,2,15,4,8,2,30,36,0,9
13,2,8,4,7,2,51,36,0,4
41,2,10,0,0,4,43,36,0,2
38,2,5,0,4,4,43,36,0,4
31,2,13,4,15,2,32,36,0,9
28,2,10,4,11,2,43,36,0,4
48,2,8,4,0,2,50,36,1,9
49,2,10,7,8,2,43,36,0,9
49,2,8,0,5,2,43,36,1,9
36,2,12,2,15,4,43,36,1,9
43,2,8,6,11,2,31,36,0,4
34,2,12,4,0,2,43,36,1,7
67,2,8,4,7,2,43,36,1,4
43,2,10,0,0,2,43,36,0,9
27,2,10,4,15,2,32,36,0,9
38,2,12,0,15,2,59,36,0,9
47,4,17,2,8,4,52,36,0,9
43,2,13,6,8,4,43,36,0,9
17,0,8,0,4,2,32,36,0,4
32,3,8,2,11,4,30,36,0,2
43,2,10,0,8,4,43,36,1,9
36,0,8,0,0,4,31,36,0,9
64,2,8,2,11,4,43,36,0,4
36,2,8,0,5,3,43,36,0,4
55,0,13,2,8,4,43,36,0,4
45,0,8,0,15,2,43,36,0,4
39,2,12,4,0,3,32,36,1,9
17,2,10,4,7,3,28,36,0,9
33,3,10,4,4,2,59,36,1,9
41,2,10,0,0,4,32,36,0,1
49,2,8,0,0,2,50,36,0,2
24,2,12,4,0,3,31,36,0,9
46,2,8,4,0,4,43,36,0,4
27,4,13,4,0,2,62,36,0,4
52,2,8,7,0,3,43,36,0,9
50,0,8,0,0,4,43,36,0,5
26,2,10,4,11,2,31,36,1,4
34,2,8,4,7,3,31,36,1,9
38,4,8,7,4,2,43,36,1,9
36,2,8,2,0,4,43,36,0,9
35,2,8,4,5,3,43,36,0,4
50,0,8,0,0,2,50,36,0,9
39,2,13,4,0,2,53,36,0,4
67,2,8,7,7,2,32,36,0,9
31,2,12,4,7,2,63,36,0,4
49,2,8,2,0,4,43,36,0,4
55,3,10,2,15,4,43,36,1,9
48,2,8,2,3,4,43,36,1,9
31,2,13,4,8,2,43,36,0,4
49,2,8,0,0,4,43,36,1,9
57,0,8,7,0,4,32,36,0,4
20,2,10,4,5,2,43,36,0,9
36,2,10,4,8,2,25,36,0,4
54,2,15,4,8,2,43,36,1,9
49,2,10,0,11,4,43,30,0,9
43,2,15,4,7,2,31,31,0,4
43,0,12,4,0,2,32,36,0,9
35,2,13,0,4,4,43,29,0,9
55,2,8,0,11,4,31,36,0,2
49,2,8,0,0,2,43,36,0,8
40,0,12,2,3,4,53,36,0,9
47,2,8,7,7,4,43,36,0,9
34,2,13,2,8,4,43,36,0,9
55,2,8,0,4,2,43,36,0,9
38,0,12,2,0,4,43,36,1,9
48,2,15,0,4,2,63,36,0,9
31,0,13,4,8,2,43,36,0,2
24,2,10,4,5,3,32,36,1,9
39,2,8,0,7,4,52,36,0,4
29,2,12,4,0,3,43,36,0,9
54,0,8,0,0,4,43,36,0,9
37,2,13,0,11,2,62,36,0,4
55,2,13,2,0,4,31,36,0,6
46,4,4,0,7,2,43,36,1,9
20,2,10,4,5,3,43,36,0,4
24,2,5,2,5,4,43,36,1,9
29,4,8,0,0,3,31,36,0,7
24,2,8,4,4,3,28,36,0,9
54,4,8,0,4,2,53,36,0,9
24,4,10,4,8,3,28,36,0,9
55,3,6,0,11,2,57,36,0,4
38,2,12,2,8,4,31,36,0,9
45,2,8,2,5,4,43,36,1,9
62,0,8,0,7,2,30,36,0,9
31,2,8,4,11,2,52,36,1,9
65,3,8,2,0,4,28,36,0,4
39,2,8,0,7,4,21,36,0,4
49,2,8,2,5,4,43,36,0,9
7,2,6,4,0,3,28,36,0,4
48,2,8,2,4,4,50,36,1,4
13,2,10,4,7,3,24,36,0,9
32,2,8,0,3,2,53,36,0,2
67,2,8,7,11,3,24,36,0,1
43,2,13,0,0,2,43,36,1,7
34,2,8,0,0,2,43,36,1,9
22,2,8,4,7,2,25,36,0,9
45,2,6,2,7,4,31,36,0,9
39,2,13,4,0,3,43,36,0,4
43,2,10,7,4,2,57,36,1,9
30,2,8,4,7,2,32,36,1,4
39,2,8,0,0,4,43,36,1,9
56,2,5,0,5,2,43,36,1,9
28,2,13,2,4,3,43,36,0,4
17,2,10,4,7,3,20,36,0,4
42,2,13,0,0,4,43,36,0,4
43,0,13,4,8,2,51,36,0,4
37,0,15,2,8,4,32,36,0,9
46,2,4,4,7,4,53,36,0,9
59,2,4,0,11,2,43,36,1,9
50,2,8,0,7,2,32,36,1,4
47,2,8,0,3,4,43,36,0,2
24,3,8,4,8,4,43,29,0,9
45,2,8,0,15,4,57,36,1,9
39,2,13,2,3,4,43,36,1,9
36,2,13,4,8,2,43,36,1,9
44,4,15,4,8,2,59,36,1,9
46,0,12,2,0,4,32,36,0,4
38,0,8,0,0,2,52,36,0,9
33,2,10,0,0,2,51,36,0,9
24,2,8,4,7,2,51,36,0,4
63,2,8,4,11,2,43,36,0,9
29,3,15,4,8,2,53,36,0,4
28,2,8,2,15,3,52,36,0,4
45,2,8,2,0,4,43,36,1,4
54,2,15,0,8,2,43,36,0,9
60,2,8,7,7,2,32,36,0,9
29,2,13,4,8,2,53,36,0,9
67,3,15,4,8,2,53,36,1,9
31,2,10,4,11,3,43,36,0,9
34,2,13,4,4,2,43,36,0,9
26,2,10,4,7,3,28,36,0,9
34,2,10,4,7,2,43,36,0,9
26,2,8,6,4,4,50,36,1,9
27,2,13,4,8,3,43,36,0,2
24,2,10,4,0,2,28,36,0,9
20,2,8,4,11,2,43,36,0,9
20,2,6,4,0,3,43,31,0,9
24,2,13,4,8,3,43,36,0,4
56,2,10,0,0,2,43,36,0,9
61,2,8,7,0,2,43,36,0,9
49,2,8,0,7,4,32,36,1,9
41,2,10,6,4,4,59,36,0,4
53,0,8,0,0,2,52,36,0,4
46,4,13,0,4,2,43,36,0,4
33,2,8,0,3,4,43,36,0,9
45,2,10,6,0,4,43,36,0,4
54,2,8,4,11,4,43,36,0,4
22,4,10,4,15,3,20,36,0,4
43,2,8,2,0,4,57,36,0,9
46,2,3,4,8,3,43,29,0,9
42,0,15,0,8,4,59,36,0,9
43,0,10,0,0,3,43,31,0,9
45,2,8,4,7,2,30,36,0,4
53,0,10,7,0,4,43,36,0,4
50,2,15,0,8,3,43,36,0,9
13,2,6,4,8,3,43,36,1,9
30,2,13,2,8,4,43,36,0,4
60,0,8,0,0,2,32,36,0,4
38,2,12,2,4,4,53,36,0,9
67,0,10,7,15,2,25,36,0,9
24,2,10,4,0,2,43,36,1,4
28,2,13,4,0,3,43,36,1,4
49,2,13,2,0,4,43,36,0,4
48,0,13,4,8,3,53,36,1,4
34,2,8,6,4,4,21,36,0,9
26,2,10,4,0,2,43,36,0,7
51,2,8,0,11,2,32,31,0,4
54,4,8,6,7,2,32,36,0,9
35,0,13,6,8,2,53,36,0,4
38,2,13,4,4,3,43,36,0,4
56,2,8,2,15,4,43,36,0,4
59,0,10,0,4,4,43,36,0,4
60,0,8,0,0,2,43,36,0,4
24,0,10,4,4,2,43,36,0,9
17,2,10,4,11,3,20,36,0,9
46,2,12,7,7,3,32,36,0,9
32,0,17,4,8,2,63,36,0,9
30,0,13,4,8,4,43,36,1,9
13,2,8,4,5,3,24,36,0,7
53,2,8,0,3,4,43,36,1,9
28,2,10,6,0,4,43,36,1,9
45,2,8,6,11,2,43,36,0,9
33,2,13,2,7,4,43,36,0,9
60,4,8,7,0,2,32,36,0,9
41,2,13,2,0,4,43,36,0,9
17,2,10,4,0,3,28,36,0,5
36,2,12,0,4,2,51,36,1,9
34,2,13,4,4,2,53,36,1,9
28,2,10,6,0,4,43,36,0,9
17,2,10,4,4,3,31,36,0,9
51,2,15,4,8,2,57,36,0,9
17,2,8,4,11,3,32,36,0,9
43,2,6,2,7,4,43,36,1,9
27,2,10,4,0,3,43,36,1,9
42,2,8,4,11,3,43,36,0,9
52,0,10,0,0,4,43,36,0,9
28,2,5,6,7,3,30,36,1,9
45,2,13,0,11,2,43,36,0,9
37,2,12,4,7,4,31,36,0,2
27,3,8,2,0,4,43,36,0,9
39,2,8,0,5,2,43,36,1,9
47,2,8,0,5,2,57,36,0,9
27,2,13,4,8,2,43,36,0,9
26,2,6,4,15,3,32,36,1,9
52,2,8,0,0,2,43,36,0,4
56,2,3,0,5,2,43,31,1,4
36,2,13,4,4,3,51,36,0,9
22,2,10,4,7,2,30,36,0,9
39,2,10,0,0,4,43,36,0,4
59,2,12,7,0,4,18,36,1,4
37,2,8,0,11,2,53,36,0,9
55,0,12,0,0,2,43,36,0,4
20,2,10,4,7,3,43,36,0,9
40,2,12,2,0,4,28,36,1,9
52,0,8,4,0,4,28,36,0,7
53,2,6,0,5,2,43,36,1,9
41,2,3,4,5,4,43,29,0,4
37,2,12,0,5,4,30,36,0,9
45,4,12,0,15,4,43,36,1,9
26,2,10,4,7,2,43,36,1,9
27,2,13,4,3,2,43,36,0,4
43,0,13,0,8,2,53,36,0,9
35,2,10,4,0,2,53,36,1,9
31,2,8,2,0,4,43,36,0,5
13,2,8,4,11,3,30,36,0,4
42,2,8,6,5,4,43,36,1,9
47,4,12,0,8,4,58,36,1,9
39,3,10,6,7,3,43,29,0,4
48,2,10,7,4,2,43,36,0,9
41,4,15,0,8,2,51,36,0,6
26,2,8,4,0,3,43,36,0,4
66,2,12,7,0,2,43,36,1,3
43,4,15,2,8,4,28,36,0,4
29,2,8,4,4,3,43,36,0,2
45,0,13,0,8,4,53,36,1,9
31,2,15,4,8,2,43,36,0,9
35,2,8,4,0,2,43,36,1,9
17,2,10,4,7,3,30,36,0,9
55,2,8,0,11,3,43,36,1,1
42,2,8,4,4,2,43,36,1,4
54,2,10,0,4,3,20,36,0,9
27,2,10,4,7,3,43,31,1,9
27,0,8,4,0,2,43,36,0,9
17,2,8,4,7,3,43,36,1,9
36,2,10,0,0,4,31,36,1,7
27,2,8,0,11,2,32,36,0,9
35,0,10,0,0,4,43,36,0,9
42,2,13,0,4,2,57,36,0,6
20,2,10,4,11,2,53,36,0,2
60,2,10,7,0,2,43,29,0,9
57,2,8,7,11,2,32,36,0,9
42,2,15,4,8,2,43,36,0,0
34,2,8,4,7,2,43,36,0,9
39,2,8,2,4,4,57,36,0,4
7,2,6,4,11,3,28,36,0,9
64,3,10,2,7,4,24,36,0,9
22,2,10,4,7,3,32,36,0,9
20,4,10,4,8,3,28,36,0,9
32,2,10,2,11,4,30,36,0,2
53,3,4,0,7,4,43,36,0,9
42,4,15,0,8,4,32,36,0,9
39,0,12,2,0,4,31,36,1,9
31,2,10,6,0,2,43,36,0,1
36,0,13,0,8,4,43,36,0,2
22,2,8,4,8,2,43,36,0,4
45,2,10,6,0,4,30,36,0,9
60,2,5,6,7,2,32,36,0,9
24,2,8,0,15,4,31,30,1,9
51,2,6,0,7,4,43,36,0,4
27,2,10,4,11,3,43,36,0,4
33,0,15,4,0,2,43,36,0,9
29,2,15,2,11,4,43,36,0,8
39,2,10,0,11,4,32,36,0,9
48,2,12,2,11,4,43,36,0,6
7,0,6,4,7,3,25,36,0,2
48,0,15,6,8,4,53,36,0,9
30,2,8,4,3,3,51,36,0,7
31,2,10,0,0,4,43,36,0,6
26,2,13,4,7,3,31,36,1,9
48,2,12,4,4,4,32,29,0,9
39,2,10,6,7,4,43,36,0,9
36,2,10,0,11,2,30,36,1,9
44,3,8,2,11,4,59,36,1,9
60,4,17,4,8,2,43,36,0,9
65,0,13,7,8,4,17,36,0,4
22,2,10,4,0,3,43,31,0,9
47,2,13,0,11,4,50,36,0,4
13,2,10,4,11,3,24,36,1,9
37,2,8,0,5,4,43,36,0,4
45,0,8,0,0,4,30,36,1,4
45,0,13,2,8,4,63,36,0,9
27,0,13,4,8,2,43,36,1,7
13,2,10,4,11,3,28,36,0,4
29,2,8,2,0,4,43,36,0,2
43,2,12,0,0,4,43,36,1,9
17,2,10,4,0,3,43,36,0,0
39,0,8,0,0,4,43,36,0,9
30,2,5,2,4,4,43,31,0,9
24,4,10,4,0,3,43,36,1,9
30,2,10,2,5,4,32,36,1,9
55,3,8,4,7,4,51,36,1,9
41,2,8,7,11,2,43,36,0,4
65,2,10,4,7,2,59,36,0,9
40,2,13,2,11,4,31,36,0,0
55,2,8,7,8,2,25,36,0,2
54,3,17,2,11,4,32,36,1,9
50,2,8,0,5,2,43,36,0,2
45,0,13,4,8,2,43,36,1,9
34,2,10,4,0,2,50,36,1,4
55,2,10,0,0,4,52,36,0,9
36,0,15,4,8,2,53,36,0,2
36,2,6,0,4,4,43,36,0,0
39,2,8,0,0,4,51,36,0,4
38,2,10,4,11,2,32,36,0,4
63,2,6,7,11,2,31,36,0,9
45,2,10,4,0,3,43,36,0,9
55,2,15,7,8,2,43,36,1,9
40,2,8,0,0,4,43,36,0,9
36,2,8,0,0,4,43,36,0,9
36,2,8,2,0,4,32,36,0,4
54,0,8,0,0,4,61,36,0,4
41,2,8,6,7,4,52,36,0,9
30,2,12,6,0,4,43,36,0,4
38,2,13,2,8,4,43,36,0,9
34,2,8,2,0,4,43,36,0,9
20,2,10,4,0,3,30,36,0,9
33,2,8,6,0,4,43,36,1,4
20,2,10,4,7,3,28,36,0,2
13,2,8,4,7,3,31,36,0,4
49,4,13,4,4,2,43,36,0,4
34,0,13,4,4,2,53,36,0,9
28,4,12,4,0,3,43,36,0,4
22,2,10,4,8,3,30,36,0,4
26,2,13,4,8,3,43,36,0,4
34,2,4,4,5,2,31,31,0,9
30,2,8,0,11,4,32,36,0,9
44,2,8,4,5,2,43,36,0,9
38,2,12,2,8,4,43,36,0,4
36,2,10,4,0,4,43,36,1,9
37,2,8,2,7,4,25,36,0,9
34,2,13,4,8,4,32,36,0,4
41,2,8,0,4,4,57,36,0,4
34,2,13,4,4,2,43,36,0,1
13,2,10,4,11,3,28,36,0,6
52,2,8,7,11,2,32,36,0,2
50,2,4,0,3,4,43,29,0,9
40,2,8,0,4,4,51,36,1,9
58,3,13,0,8,2,43,36,1,9
52,2,8,0,7,4,43,36,0,4
43,0,10,2,0,4,43,36,0,9
40,0,13,0,0,4,32,36,0,9
32,2,10,6,11,2,43,36,0,4
40,2,6,0,11,2,43,36,1,4
26,2,12,4,11,4,59,36,0,4
62,3,8,0,4,2,25,36,0,9
27,0,13,4,8,3,53,36,1,9
33,3,8,0,7,2,59,36,0,4
7,2,6,4,7,3,28,36,0,9
52,2,8,0,11,4,32,36,0,4
17,2,13,4,8,3,31,36,1,9
57,3,8,2,5,4,43,36,0,9
30,3,12,2,7,4,32,36,0,4
51,2,6,0,7,2,32,36,0,4
26,2,8,4,8,2,43,29,1,9
33,2,10,0,15,3,43,36,1,9
50,2,8,6,0,3,43,36,0,9
30,2,8,4,8,2,59,36,0,4
65,3,8,7,0,2,32,36,0,2
44,2,8,2,0,4,32,36,0,9
33,0,13,0,8,4,43,36,0,9
35,2,10,0,0,4,43,36,0,4
29,0,13,4,4,2,43,36,1,9
54,2,10,4,0,2,43,36,1,9
39,2,15,0,4,4,51,36,0,9
13,2,6,4,11,3,28,36,0,9
37,3,8,4,7,3,31,36,0,9
65,2,8,2,0,4,17,36,0,9
26,2,4,4,5,3,43,31,0,2
42,0,13,2,8,4,28,36,1,9
30,2,12,4,0,3,32,36,0,9
17,3,10,4,7,3,29,36,0,9
49,2,8,2,0,4,43,36,0,9
33,2,12,2,8,4,32,36,0,9
29,2,12,4,0,2,51,36,1,9
