Age,Workclass,Education,Education_Num,Marital-status,Occupation,Relationship,Hours/week,Native_Country,Sex_Race
22,2,15,10,5,10,4,14,25,4
22,2,6,12,5,6,4,21,37,4
22,2,11,8,5,10,4,37,37,9
22,4,11,8,2,12,3,37,37,9
22,2,11,8,5,-2,4,37,37,9
22,2,15,10,5,7,4,23,37,2
22,2,15,10,5,6,4,37,37,9
22,2,11,8,2,6,3,37,37,9
22,2,8,13,5,8,4,14,25,4
22,2,15,10,5,6,4,37,37,9
22,2,6,11,2,8,3,37,37,4
22,2,15,10,5,7,4,27,37,6
22,2,8,13,2,8,3,25,37,9
22,2,8,13,5,8,4,27,37,9
22,2,15,10,5,7,4,37,37,9
22,2,15,10,5,10,4,43,37,9
22,2,11,8,5,6,4,37,37,9
22,2,15,10,2,10,3,37,37,9
22,2,11,8,2,-2,3,37,37,4
22,2,15,10,5,13,4,49,37,4
22,0,11,8,2,2,3,56,37,9
22,2,11,8,5,6,4,37,37,9
22,2,6,11,5,6,4,37,37,9
22,2,15,10,2,2,3,49,37,4
22,0,15,10,5,9,4,37,37,4
22,2,11,8,2,6,3,49,37,4
22,2,11,8,2,6,3,49,37,4
22,2,11,8,5,2,4,45,37,9
22,4,6,12,2,9,3,49,37,9
22,2,11,8,5,6,4,37,37,9
22,2,11,8,5,10,4,37,37,9
22,4,8,13,5,6,4,27,37,4
22,2,15,10,2,6,3,25,37,4
22,2,8,13,5,-2,4,24,37,9
22,2,8,13,5,12,4,37,37,0
22,2,8,13,5,8,4,37,37,9
22,2,8,13,5,8,4,21,37,4
22,2,11,8,2,2,3,49,37,4
22,2,15,10,5,10,4,27,37,4
22,2,11,8,5,6,4,21,37,9
22,3,8,13,5,10,4,37,37,4
22,2,3,6,2,2,3,60,37,4
22,2,13,15,5,12,4,49,37,9
22,2,8,13,2,8,3,37,37,9
22,2,15,10,2,5,3,49,37,7
22,2,8,13,5,10,4,23,37,9
22,2,8,13,5,4,5,37,37,9
22,2,11,8,0,9,4,37,37,9
22,2,8,13,5,10,4,37,37,9
22,2,6,11,5,4,4,37,37,9
22,2,15,10,0,2,4,46,37,9
22,2,8,13,5,8,4,37,37,9
22,2,11,8,5,6,5,45,37,9
22,2,15,10,5,10,4,37,37,9
22,2,6,11,5,-2,4,25,37,9
22,2,8,13,5,-2,4,14,37,9
22,3,6,12,5,2,4,37,37,9
22,2,8,13,5,12,4,37,37,4
22,2,4,3,4,5,4,37,27,9
22,2,11,8,5,6,4,37,37,2
22,2,15,10,5,6,4,37,37,2
22,2,3,6,2,2,3,37,37,4
22,2,6,11,2,2,3,37,25,9
22,2,11,8,2,2,3,37,37,9
22,2,11,8,2,2,3,37,37,9
22,2,3,6,2,2,3,49,37,9
22,2,11,8,5,6,4,37,37,9
22,2,8,13,5,-2,4,37,37,9
22,2,5,5,5,6,4,16,37,9
22,2,15,10,5,6,4,25,37,9
22,2,15,10,5,6,4,49,37,9
22,2,11,8,5,2,4,37,37,4
22,2,5,4,5,6,4,37,27,4
22,2,11,8,4,13,4,37,28,7
22,2,6,12,5,8,4,37,37,9
22,2,5,5,5,10,4,46,37,4
22,2,3,6,5,13,4,37,37,9
22,2,8,13,2,10,3,45,37,9
22,2,11,8,5,6,4,45,37,4
22,2,15,10,5,7,4,37,37,9
22,2,11,8,5,2,4,43,37,9
22,2,4,6,2,6,3,37,37,4
22,2,11,8,2,7,3,37,37,9
22,2,6,11,2,6,3,37,37,9
22,2,6,12,2,2,3,37,37,9
22,2,3,6,5,6,4,29,37,9
22,2,11,8,5,4,5,37,37,9
22,2,11,8,2,6,3,37,37,7
22,2,3,6,5,4,4,45,37,2
22,2,8,13,2,8,3,37,37,2
22,2,8,13,2,10,3,45,37,4
22,2,1,5,5,10,4,47,24,9
22,2,8,13,5,-2,4,37,37,4
22,2,8,13,5,10,4,25,37,9
22,2,8,13,5,4,4,37,37,9
22,2,15,10,5,4,4,37,37,9
22,2,13,15,5,-2,4,54,37,9
22,2,6,12,5,2,4,37,37,4
22,2,4,6,5,2,4,37,37,9
22,2,11,8,5,6,4,37,37,7
22,2,11,8,2,10,3,45,37,9
22,2,11,8,5,6,4,37,37,4
22,2,15,10,5,6,4,37,37,9
22,2,11,8,2,10,3,49,37,9
22,2,8,13,5,10,4,37,37,9
22,2,15,10,5,2,4,45,37,9
22,2,15,10,5,2,4,17,37,9
22,2,3,6,5,7,4,27,37,9
22,2,15,10,5,2,4,37,37,9
22,2,11,8,5,7,4,23,37,9
22,0,11,8,5,7,4,37,37,9
22,2,11,8,2,2,3,44,27,9
22,2,15,10,5,7,4,25,37,4
22,2,6,11,5,6,4,37,37,9
22,2,11,8,5,2,4,49,37,9
22,2,11,8,5,2,4,37,37,4
22,2,11,8,2,2,3,37,37,4
22,0,13,15,5,8,4,37,37,9
22,2,8,13,5,7,4,37,37,9
22,2,8,13,2,10,3,27,37,4
22,2,8,13,5,4,4,43,37,4
22,2,11,8,5,6,4,56,37,6
22,2,3,6,7,2,4,37,27,9
22,3,11,8,5,2,4,49,37,9
22,2,11,8,5,6,4,37,37,9
22,0,8,13,5,8,4,27,37,9
22,2,11,8,2,6,3,37,37,4
22,2,8,13,5,13,4,21,37,7
22,2,13,15,5,8,4,56,37,9
22,2,11,8,5,2,4,37,37,9
22,2,15,10,5,10,4,21,37,4
22,2,11,8,5,6,4,37,37,9
22,3,8,13,5,4,4,37,37,9
22,2,11,8,2,10,3,46,37,9
22,2,11,8,5,6,4,37,37,4
22,2,8,13,5,7,4,37,37,9
22,2,15,10,5,10,4,23,37,9
22,2,15,10,5,5,4,21,37,2
22,2,11,8,2,6,3,49,37,9
22,2,11,8,2,6,3,37,37,7
22,2,11,8,5,2,4,49,37,9
22,3,15,10,5,5,4,56,37,9
22,2,6,11,5,6,4,37,37,9
22,2,6,12,5,-2,4,25,37,4
22,4,8,13,5,8,4,37,37,9
22,2,15,10,5,6,4,37,26,9
22,4,8,13,5,8,4,17,37,9
22,2,11,8,5,2,4,37,37,4
53,2,13,15,5,8,4,65,37,9
53,2,8,13,2,4,3,37,25,7
53,2,11,8,2,10,3,49,37,9
53,3,11,8,2,10,3,25,37,9
53,2,13,15,2,4,3,45,37,9
53,4,8,13,2,4,3,37,37,9
53,3,11,8,2,2,3,56,37,4
53,2,11,8,2,2,3,66,37,9
53,2,11,8,2,8,3,45,37,9
53,3,11,8,2,4,3,37,37,4
53,3,13,15,2,8,3,37,37,4
53,2,15,10,4,-2,4,37,37,9
53,2,4,3,2,2,3,37,37,4
53,2,8,13,2,4,3,37,37,9
53,2,11,8,0,13,4,46,37,9
53,2,4,3,2,5,3,45,27,9
53,2,13,15,2,8,3,37,37,4
53,0,11,8,2,13,3,23,37,4
53,3,11,8,2,-2,3,49,37,9
53,2,11,8,2,7,3,56,37,9
53,2,4,3,2,6,3,37,26,9
53,0,13,15,2,4,3,56,37,9
53,2,5,4,2,13,3,44,37,9
53,3,8,13,2,4,3,56,37,4
53,2,1,5,2,2,3,43,37,4
53,2,11,8,2,4,3,56,37,9
53,3,11,8,2,4,3,37,37,9
53,3,6,12,2,7,3,37,25,9
53,0,13,15,2,10,3,37,37,9
53,0,6,11,2,9,3,37,37,9
53,3,11,8,2,10,3,46,37,9
53,3,13,15,2,10,3,61,37,9
53,3,6,11,2,4,3,21,37,4
53,2,11,8,0,13,4,45,37,9
53,2,11,8,2,13,3,37,37,9
53,2,8,13,2,4,3,49,37,9
53,2,15,10,5,2,4,43,37,9
53,2,15,10,8,4,4,56,37,9
53,0,5,4,0,7,4,37,37,9
53,2,4,6,2,2,3,37,37,9
53,3,6,12,0,8,5,37,37,9
53,2,8,13,2,10,3,37,37,9
53,3,8,13,2,8,3,45,37,9
53,3,13,16,2,8,3,25,37,6
53,2,11,8,2,9,3,37,37,9
53,2,8,13,2,10,3,53,37,9
53,0,11,8,5,-2,4,37,37,9
53,3,15,10,2,4,3,46,37,9
53,2,11,8,2,7,3,25,37,9
53,3,8,13,0,8,4,65,37,2
53,0,5,5,2,7,3,37,37,9
53,3,15,10,0,13,4,37,37,9
53,2,11,8,2,7,3,25,37,9
53,3,8,13,0,10,4,56,23,9
53,2,15,10,2,2,3,37,28,9
53,2,11,8,2,7,3,64,37,9
53,3,13,16,2,8,3,27,37,9
53,2,11,8,2,10,3,37,37,4
53,2,11,8,2,10,3,37,37,9
53,2,6,11,2,2,3,37,37,9
53,3,15,10,2,10,3,49,37,4
53,2,6,11,2,8,3,37,37,9
53,2,11,8,2,6,3,37,37,9
53,2,11,8,8,13,5,43,37,9
53,2,8,13,2,10,3,53,37,9
53,0,11,8,2,4,3,37,37,9
53,3,5,4,2,2,3,37,37,4
53,4,11,8,2,2,3,37,37,4
53,0,8,13,2,8,3,37,37,4
53,2,11,8,2,7,3,37,27,4
53,3,11,8,2,2,3,49,37,9
53,3,13,16,2,8,3,37,37,9
53,2,11,8,2,2,3,37,37,9
53,0,1,5,5,8,4,27,37,4
53,2,11,8,2,6,3,53,37,9
53,2,8,13,2,4,3,37,37,9
53,2,13,15,2,8,3,66,37,9
53,2,15,10,2,4,3,45,37,9
53,2,11,8,2,10,3,37,27,9
53,3,1,5,2,2,3,14,37,9
53,2,11,8,2,13,3,37,37,9
53,2,4,6,2,13,3,37,37,9
53,3,15,10,2,10,3,56,37,9
53,0,8,13,5,4,4,37,37,9
53,4,11,8,2,4,3,37,37,4
53,2,11,8,4,2,4,37,37,9
53,2,11,8,2,2,3,37,37,9
53,2,11,8,2,10,3,25,37,9
53,2,11,8,2,2,3,37,37,9
53,3,13,16,2,8,3,28,37,4
53,2,13,15,0,4,5,37,37,9
53,3,11,8,2,5,3,21,37,9
53,3,15,10,2,4,3,53,37,6
53,3,15,10,2,12,3,28,37,9
53,3,3,6,0,7,5,49,37,2
53,2,15,10,2,8,3,37,37,4
53,2,8,13,2,4,3,49,37,7
53,2,11,8,2,13,3,37,37,9
53,3,11,8,2,13,3,53,37,4
53,2,11,8,2,13,3,37,37,9
53,3,13,15,5,5,4,21,37,9
53,3,11,8,2,2,3,49,37,4
53,3,13,16,2,13,3,49,37,7
53,2,15,10,2,2,3,37,37,9
53,2,13,15,2,4,3,56,37,4
53,3,11,8,2,7,3,56,37,9
53,2,1,5,7,4,4,53,37,9
53,2,13,15,7,8,4,26,37,9
53,2,11,8,2,4,3,45,37,9
53,2,11,8,2,10,3,37,37,9
53,2,11,8,4,13,4,37,37,4
53,2,8,13,2,4,3,49,37,9
53,2,8,13,2,4,3,56,37,9
53,3,15,10,2,2,3,37,37,4
53,3,11,8,2,6,3,61,37,7
53,3,15,10,2,5,3,49,37,5
53,2,11,8,2,2,3,37,37,9
53,3,13,15,2,12,3,28,37,2
53,2,15,10,2,2,3,37,37,9
53,0,13,15,2,4,3,49,37,9
53,2,8,13,2,8,3,37,37,9
53,3,4,3,2,10,3,27,27,4
53,3,8,13,2,10,3,49,37,9
53,2,5,4,0,13,5,64,37,9
53,0,15,10,8,4,4,37,37,4
53,3,15,10,2,10,3,45,37,9
53,2,15,10,0,6,4,23,37,4
53,2,11,8,0,2,4,37,37,6
53,2,3,6,2,7,3,52,37,9
53,2,8,13,8,8,5,37,37,9
53,2,13,15,0,4,4,49,37,9
53,2,11,8,2,4,3,37,37,2
53,0,8,13,2,4,3,45,37,4
53,2,13,15,2,4,3,37,27,4
53,2,11,8,2,6,3,37,37,4
53,2,4,3,2,6,3,37,28,9
53,2,13,15,2,-2,3,37,37,4
53,3,15,10,2,7,3,46,37,9
53,2,15,10,2,13,3,66,37,9
53,3,11,8,2,4,3,14,37,4
53,3,11,8,2,2,3,46,37,2
53,2,6,11,2,8,3,45,37,9
53,0,13,15,2,4,3,37,37,9
53,2,8,13,2,4,3,49,37,4
53,3,13,15,2,10,3,49,37,9
53,3,11,8,7,5,4,56,37,4
53,0,13,15,2,4,3,37,37,1
53,2,4,3,0,13,5,37,37,4
53,2,8,13,2,8,3,49,37,9
53,2,13,15,2,4,3,49,37,9
53,0,6,11,5,12,4,37,37,7
53,3,1,5,0,4,4,56,37,3
53,0,8,13,0,4,4,37,37,9
53,4,11,8,2,-2,3,37,37,4
53,2,3,6,2,2,3,37,37,9
53,3,13,15,2,10,3,60,37,9
53,2,11,8,2,2,3,37,37,9
53,3,11,8,2,5,3,25,37,9
53,2,13,15,5,4,4,37,23,9
53,3,15,10,2,2,3,37,37,4
53,3,11,8,2,10,3,37,23,9
53,2,4,3,2,6,3,22,37,9
53,3,11,8,2,5,3,45,37,4
53,3,15,10,2,4,3,37,37,9
53,2,8,13,0,2,4,45,37,9
53,3,8,13,2,4,3,16,37,9
53,0,11,8,2,13,3,37,37,9
53,2,13,15,2,8,3,56,37,9
53,3,13,15,2,10,3,37,37,9
53,2,6,11,5,2,4,37,37,2
53,2,11,8,2,-2,3,37,37,1
53,2,11,8,2,2,3,37,37,9
53,2,8,13,2,8,3,37,37,7
53,2,8,13,2,4,3,37,37,4
53,2,1,5,8,13,4,37,37,4
53,4,15,10,2,8,3,37,37,4
53,3,9,17,2,8,3,61,37,9
53,0,15,10,2,-2,3,45,37,9
53,2,11,8,2,2,3,37,37,4
53,2,15,10,2,10,3,37,37,9
53,2,15,10,5,9,4,37,37,4
53,3,8,13,2,4,3,37,37,9
53,3,11,8,2,2,3,37,37,9
53,2,3,6,2,2,3,37,37,9
53,3,11,8,2,5,3,56,37,9
53,2,15,10,2,4,3,45,37,9
53,2,9,17,2,12,3,37,25,9
53,2,13,15,0,8,4,25,37,6
53,2,11,8,2,13,3,37,37,4
53,3,5,5,2,5,3,45,27,9
53,2,3,6,2,6,3,37,37,9
53,3,11,8,2,5,3,63,37,4
53,2,11,8,2,10,3,49,37,1
53,2,8,13,2,4,3,37,37,6
53,2,15,10,2,9,3,49,37,9
53,2,11,8,2,4,3,49,37,9
53,2,15,10,2,2,3,45,37,4
53,0,15,10,0,8,4,46,37,9
53,2,1,5,0,-2,4,59,37,2
53,2,13,15,2,8,3,45,37,9
53,2,5,4,2,2,3,37,37,9
53,2,3,6,2,2,3,37,37,9
53,2,11,8,7,2,5,37,37,4
53,2,15,10,2,13,3,49,37,9
53,2,5,4,2,2,3,37,37,9
53,2,5,4,2,10,3,49,37,4
53,2,15,10,2,2,3,37,37,9
42,2,5,4,2,2,3,27,37,4
42,3,8,13,0,4,4,37,37,5
42,0,11,8,2,9,3,52,37,9
42,3,11,8,2,4,3,37,37,9
42,3,11,8,2,8,3,37,37,9
42,2,4,3,5,7,4,14,37,9
42,3,15,10,2,4,3,49,37,9
42,2,11,8,2,2,3,37,37,9
42,2,8,13,2,10,3,56,37,4
42,2,15,10,5,13,4,45,37,2
42,0,6,11,2,9,3,46,37,9
42,2,13,15,7,4,4,37,37,9
42,0,8,13,2,-2,3,43,37,4
42,3,8,13,0,2,4,37,37,9
42,0,8,13,2,8,3,37,37,9
42,3,11,8,0,2,4,45,37,4
42,2,6,12,2,2,3,37,37,9
42,2,15,10,2,7,3,37,37,9
42,0,13,15,2,0,3,37,37,9
42,0,8,13,2,4,3,37,37,9
42,2,8,13,2,10,3,49,37,7
42,4,15,10,2,4,3,37,37,9
42,3,11,8,2,4,3,45,37,9
42,2,15,10,2,13,3,56,37,9
42,2,13,15,2,4,3,37,37,9
42,2,6,11,2,2,3,37,37,9
42,3,13,16,2,8,3,56,37,9
42,4,11,8,2,-2,3,37,37,2
42,3,8,13,2,8,3,65,37,2
42,2,6,12,2,2,3,37,28,9
42,3,6,12,5,10,4,49,37,4
42,2,11,8,2,-2,3,46,37,9
42,2,8,13,2,2,3,49,37,9
42,2,11,8,5,6,4,49,37,4
42,2,8,13,2,6,3,37,37,9
42,2,13,15,2,4,3,49,37,9
42,2,3,6,2,-2,3,37,37,9
42,2,6,12,0,4,4,56,37,9
42,2,8,13,2,10,3,45,37,4
42,2,11,8,2,6,3,37,37,4
42,4,6,11,2,9,3,49,37,9
42,0,15,10,2,6,3,37,37,4
42,2,15,10,2,2,3,45,37,4
42,2,15,10,2,2,3,60,37,9
42,2,11,8,0,2,4,37,37,9
42,2,11,8,5,7,5,37,37,9
42,2,11,8,2,5,3,65,37,4
42,2,13,15,2,8,3,37,37,9
42,2,8,13,2,10,3,56,37,9
42,2,11,8,5,7,4,37,37,9
42,3,11,8,2,5,3,56,37,4
42,2,15,10,2,2,3,56,37,9
42,4,13,15,2,8,3,49,37,7
42,3,4,3,2,5,3,66,37,7
42,2,15,10,2,2,3,37,37,7
42,2,13,15,2,-2,3,49,37,9
42,2,6,12,5,-2,4,28,37,9
42,0,5,4,0,6,4,37,37,9
42,2,6,12,2,10,3,37,37,9
42,2,11,8,2,6,3,37,37,9
42,3,1,5,2,7,3,61,37,9
42,2,11,8,2,13,3,37,37,9
42,0,15,10,0,4,4,49,37,9
42,2,15,10,2,6,3,44,37,9
42,2,11,8,2,2,3,37,37,9
42,2,11,8,2,10,3,56,37,9
42,2,11,8,2,10,3,56,37,4
42,2,15,10,0,8,4,27,37,4
42,3,15,10,7,10,5,56,37,9
42,0,8,13,2,-2,3,37,37,9
42,0,8,13,2,4,3,52,37,9
42,3,15,10,2,4,3,49,37,9
42,0,6,11,5,12,4,37,37,9
42,3,6,11,2,5,3,37,37,9
42,3,15,10,2,4,3,49,37,9
42,2,11,8,2,10,3,23,37,4
42,2,11,8,0,13,4,60,37,4
42,2,6,12,2,8,3,37,37,2
42,2,9,17,5,8,4,45,37,9
42,2,11,8,2,2,3,37,37,9
42,2,11,8,2,7,3,23,27,4
42,2,13,15,2,8,3,45,37,7
42,2,15,10,0,2,4,43,37,9
42,3,3,6,2,10,3,56,28,9
42,2,8,13,2,8,3,56,37,9
42,2,11,8,0,7,4,28,37,9
42,2,11,8,0,12,4,49,37,9
42,2,11,8,0,2,4,45,37,4
42,2,8,13,2,10,3,37,37,0
42,2,15,10,2,2,3,56,37,9
42,3,11,8,2,2,3,25,37,9
42,2,11,8,2,2,3,37,37,9
42,2,15,10,0,4,4,49,37,9
42,3,13,15,2,8,3,53,37,2
42,0,13,15,2,8,3,37,37,9
42,2,8,13,2,12,3,37,37,4
42,2,13,16,2,8,3,65,37,9
42,2,13,15,2,10,3,49,37,9
42,2,11,8,5,4,4,53,24,4
42,2,11,8,2,2,3,37,37,9
42,3,15,10,2,5,3,64,37,9
42,3,15,10,2,4,3,56,37,9
42,3,15,10,0,6,4,56,37,9
42,2,15,10,2,10,3,27,37,4
42,0,8,13,2,8,3,37,37,9
42,2,15,10,2,6,3,27,37,9
42,2,8,13,5,12,4,27,37,9
42,2,11,8,0,2,4,45,37,4
42,2,6,11,2,2,3,37,37,9
42,2,15,10,2,2,3,37,37,4
42,3,8,13,2,5,3,49,37,9
42,2,11,8,2,2,3,37,37,9
42,2,11,8,2,13,3,37,37,9
42,2,11,8,4,2,5,37,23,4
42,0,8,13,2,8,3,37,37,4
42,0,11,8,2,2,3,37,37,9
42,2,13,15,2,-2,3,37,37,9
42,3,13,15,2,8,3,52,37,9
42,3,13,16,2,8,3,53,37,9
42,0,6,12,2,2,3,37,37,9
42,3,8,13,0,2,4,37,37,9
42,3,11,8,2,5,3,49,37,9
42,0,13,15,2,8,3,27,37,5
42,2,11,8,2,8,3,37,37,9
42,2,9,17,2,8,3,53,37,9
42,2,8,13,2,8,3,14,37,9
42,4,13,15,2,4,3,37,37,9
42,2,8,13,2,8,3,37,37,7
42,3,4,6,2,4,3,53,37,7
42,2,8,13,2,13,3,53,37,9
42,2,13,15,2,4,3,27,37,4
42,3,9,17,2,8,3,61,37,9
42,2,8,13,2,8,3,37,37,2
42,0,6,11,2,2,3,37,37,9
42,0,8,13,0,9,4,37,37,4
42,3,13,15,2,8,3,25,37,9
42,2,6,11,2,12,3,37,37,6
42,2,1,5,5,5,5,27,37,9
42,3,15,10,2,5,3,66,37,4
42,3,11,8,2,13,3,66,37,9
42,2,15,10,2,10,3,49,37,9
42,2,1,5,2,13,3,37,37,9
42,2,6,12,2,4,3,45,37,6
42,3,15,10,2,2,3,53,37,4
42,2,15,10,7,4,4,45,37,9
42,3,8,13,2,4,3,37,37,9
42,0,6,11,2,13,3,37,37,9
42,2,6,11,0,7,4,21,37,9
42,2,15,10,5,2,4,28,37,9
42,4,9,17,2,8,3,37,37,7
42,2,15,10,0,2,4,56,37,4
42,2,15,10,2,4,3,37,37,4
42,2,13,16,2,8,3,49,37,4
42,2,13,15,2,-2,3,49,37,9
42,2,8,13,2,10,3,49,37,2
42,2,11,8,0,6,4,37,37,9
42,0,11,8,2,9,4,37,37,4
42,2,11,8,2,13,3,37,37,4
42,3,15,10,5,5,4,56,37,4
42,2,8,13,2,4,3,61,37,4
42,2,11,8,2,6,3,45,37,2
42,2,8,13,2,13,3,37,37,9
42,2,15,10,2,2,3,45,37,9
42,0,4,6,2,6,3,37,37,9
42,2,13,15,2,12,3,21,37,9
42,2,15,10,2,10,3,56,37,9
42,2,8,13,0,4,4,49,37,9
42,2,8,13,5,8,4,37,37,9
42,0,13,16,0,8,5,37,37,9
42,2,11,8,0,13,5,49,37,9
42,3,8,13,2,4,3,56,37,9
42,2,6,11,5,2,5,37,37,9
42,3,13,16,2,8,3,26,37,9
42,2,1,5,2,6,3,37,37,9
42,2,8,13,2,6,3,37,37,9
42,2,6,11,2,12,3,37,37,9
42,2,13,15,2,4,3,45,37,9
42,2,11,8,0,8,4,37,37,4
42,0,15,10,0,4,5,56,37,2
42,2,13,15,2,8,3,37,37,9
42,2,13,15,2,8,3,27,37,2
42,2,13,16,2,8,3,24,37,4
42,2,11,8,2,2,3,43,37,9
42,3,8,13,2,4,3,37,37,9
42,2,11,8,2,2,3,61,37,9
42,2,6,11,2,9,3,37,37,9
42,3,13,16,2,8,3,49,37,7
42,0,6,11,2,2,3,37,37,9
42,3,8,13,2,4,3,61,37,4
42,2,15,10,2,12,3,44,37,9
42,2,11,8,2,10,3,37,37,9
42,3,15,10,5,2,4,21,37,4
42,3,15,10,2,4,3,45,37,9
42,3,13,15,0,8,4,37,37,9
42,0,6,12,2,5,3,25,37,9
42,3,13,15,2,5,3,37,37,9
42,2,13,15,0,-2,4,37,37,4
42,2,15,10,0,13,4,37,37,9
42,2,6,11,2,2,3,37,37,4
42,2,8,13,2,12,3,37,37,9
42,2,11,8,2,2,3,43,37,9
42,2,15,10,2,8,3,45,37,9
42,2,11,8,2,10,3,37,37,9
42,0,11,8,2,2,3,37,37,9
42,3,11,8,2,4,3,56,25,9
42,2,13,15,5,4,4,54,37,9
42,0,13,15,5,8,4,26,37,9
42,2,15,10,7,4,4,45,24,7
42,2,8,13,5,8,4,37,37,9
42,3,8,13,0,4,4,56,37,9
42,3,15,10,0,5,5,37,37,4
42,2,6,12,2,10,3,37,37,9
42,2,8,13,2,4,3,49,37,4
42,2,4,3,2,5,3,37,27,4
42,2,6,12,7,4,4,37,37,2
42,2,8,13,2,2,3,37,37,2
42,2,15,10,2,12,3,19,37,9
42,2,8,13,2,8,3,45,37,2
42,0,15,10,2,9,3,37,37,9
42,2,13,15,2,8,3,56,37,4
42,2,6,12,2,4,3,52,37,4
42,4,13,15,2,8,3,37,37,7
42,2,11,8,2,13,3,37,37,9
42,2,13,15,2,4,3,37,37,9
42,0,6,11,0,12,4,37,37,2
42,2,15,10,2,2,3,54,37,2
42,2,8,13,2,10,3,37,37,9
42,2,11,8,2,13,3,37,37,9
42,2,8,13,0,10,5,44,37,9
42,2,11,8,2,10,3,37,37,9
42,2,11,8,2,8,3,37,37,9
42,3,15,10,0,6,4,37,37,9
42,3,11,8,0,2,4,37,37,5
42,2,9,17,2,8,3,37,37,4
42,2,8,13,2,-2,3,45,37,9
42,3,15,10,2,10,3,61,37,4
42,3,11,8,0,10,4,49,37,9
42,0,13,15,2,8,3,44,37,9
42,3,15,10,2,2,3,37,37,9
42,2,11,8,2,2,3,45,37,7
42,2,15,10,2,13,3,46,37,9
42,2,8,13,2,4,3,56,37,9
42,2,15,10,2,6,3,37,37,2
42,2,15,10,2,6,3,37,37,9
42,0,11,8,2,6,3,37,37,9
42,2,13,15,2,4,3,49,37,9
42,2,11,8,2,2,3,37,37,7
42,2,15,10,2,6,3,37,37,9
42,4,13,15,0,8,4,18,37,9
42,2,11,8,2,6,3,37,37,2
42,3,11,8,2,5,3,56,37,6
42,2,11,8,5,7,5,21,28,4
42,2,15,10,2,2,3,37,37,9
42,2,15,10,0,4,5,46,37,9
42,2,8,13,2,4,3,37,37,9
42,4,13,16,2,8,3,64,37,4
42,0,13,16,2,8,3,37,37,9
42,2,15,10,0,2,4,37,37,4
42,2,15,10,0,2,4,53,37,9
42,4,8,13,2,-2,3,46,37,4
42,2,11,8,2,2,3,37,37,9
42,2,11,8,2,6,3,37,37,9
42,2,15,10,2,2,3,37,37,4
42,3,11,8,2,2,3,56,37,4
42,2,13,15,0,4,4,45,37,9
42,0,6,12,2,-2,3,37,37,9
42,2,11,8,0,10,4,49,37,4
42,4,11,8,2,9,3,37,37,9
42,0,6,11,2,2,3,37,37,2
42,4,11,8,2,9,3,28,37,9
42,4,9,17,5,8,4,45,37,9
42,2,9,17,2,8,3,49,37,4
42,0,15,10,2,12,3,37,37,9
42,2,8,13,5,8,4,37,37,9
42,2,15,10,2,6,3,37,37,7
42,3,8,13,2,10,3,25,37,9
42,0,6,11,2,5,3,37,37,9
42,2,13,16,2,8,3,49,37,9
42,2,11,8,2,13,3,49,37,9
42,2,13,15,0,10,4,23,25,9
42,3,15,10,5,10,4,56,37,4
42,2,1,5,2,6,3,56,37,9
42,2,15,10,2,4,3,37,37,4
42,2,15,10,2,4,3,37,37,4
42,3,15,10,0,7,5,37,37,9
42,2,4,3,2,9,4,37,27,9
42,2,11,8,2,10,3,60,37,9
42,2,11,8,2,2,3,37,37,4
42,2,6,12,2,8,3,37,37,4
42,2,11,8,2,2,3,37,37,7
42,2,15,10,2,8,3,37,37,4
42,2,13,15,2,8,3,53,37,4
42,3,11,8,0,2,4,56,28,9
42,3,15,10,0,6,4,27,37,4
42,2,9,17,2,4,3,56,37,4
42,2,11,8,2,4,3,37,27,4
42,2,11,8,2,2,3,56,37,9
42,2,8,13,2,4,3,37,37,9
42,3,13,16,2,8,3,61,37,4
42,2,4,6,2,13,3,37,37,9
42,3,15,10,2,2,3,49,37,4
42,2,8,13,0,10,4,37,37,9
42,2,9,17,2,8,3,21,37,9
42,3,15,10,2,4,3,49,37,4
42,2,11,8,5,13,4,49,37,2
42,0,8,13,2,4,3,37,37,4
42,3,8,13,2,10,3,37,37,9
42,2,4,3,2,6,3,37,27,9
42,2,11,8,0,8,4,37,37,7
42,2,3,6,0,2,4,37,37,9
42,3,11,8,0,13,5,56,37,4
42,2,15,10,0,10,5,53,37,9
42,3,8,13,2,10,3,49,37,4
42,2,15,10,0,6,4,49,37,9
42,2,6,12,7,-2,4,27,37,9
42,2,8,13,2,4,3,49,37,1
42,2,1,5,2,6,3,37,37,4
42,3,11,8,2,5,3,56,37,4
42,2,11,8,2,10,3,56,37,9
42,2,5,4,2,13,3,21,37,9
42,2,8,13,2,4,3,37,37,4
42,2,15,10,2,4,3,45,37,9
42,3,13,15,2,8,3,37,37,9
42,2,6,12,5,5,4,37,37,9
42,0,11,8,2,-2,3,37,37,4
42,2,4,6,0,7,4,37,37,9
42,2,15,10,5,7,4,27,37,9
42,3,15,10,4,4,4,65,24,9
42,3,15,10,0,10,4,45,37,9
42,2,15,10,2,10,3,45,37,4
42,3,15,10,2,5,3,45,37,4
42,3,8,13,2,4,3,49,37,4
42,3,15,10,2,4,3,65,37,9
42,2,15,10,2,10,3,46,37,4
42,2,11,8,5,2,4,54,37,4
42,2,15,10,0,6,5,54,37,6
42,0,13,15,2,8,3,37,37,9
42,2,8,13,2,4,3,37,37,9
42,2,6,11,0,13,4,37,37,4
42,3,8,13,2,4,3,56,37,4
