Age,Workclass,Education_Num,Marital-status,Occupation,Relationship,Hours/week,Native_Country,Result,Sex_Race
44,0,9,4,0,4,40,38,0,4
59,3,10,2,3,0,48,38,1,9
65,3,16,2,3,0,40,38,1,9
23,2,9,4,6,3,40,38,0,2
33,2,10,0,0,4,38,38,0,2
34,2,9,0,11,3,35,38,0,4
38,2,11,0,0,4,40,38,0,4
62,2,13,2,3,0,35,38,1,9
21,2,10,4,11,2,40,38,0,9
41,2,9,2,2,0,8,38,0,9
35,2,9,4,5,2,40,28,0,9
62,1,10,0,7,1,45,38,0,9
53,2,9,2,2,0,40,38,1,9
69,5,10,2,13,0,16,38,0,9
19,4,10,4,11,3,16,38,0,4
47,2,13,2,3,0,40,38,1,9
52,3,10,2,11,0,90,38,1,9
54,2,9,2,2,0,40,38,0,9
30,2,9,2,13,0,73,38,1,9
39,2,9,2,0,5,25,38,0,4
73,2,13,2,9,0,75,38,0,9
64,2,13,2,11,0,40,38,0,9
32,2,9,4,2,3,40,38,0,9
51,2,9,2,9,0,40,38,1,9
57,2,13,4,11,1,40,38,0,9
25,2,9,4,6,4,40,38,0,9
53,2,9,2,7,0,40,38,0,7
39,2,10,4,7,1,25,38,0,4
49,2,9,0,0,4,16,38,0,4
23,1,13,4,9,1,40,38,0,4
28,2,13,4,9,1,55,38,1,9
46,2,14,2,9,0,50,38,1,9
40,2,10,4,2,3,40,38,0,7
24,2,9,2,6,0,50,38,0,9
50,2,6,2,7,0,8,7,0,9
35,2,9,2,3,0,40,38,0,9
33,1,13,4,9,1,46,38,0,4
54,0,13,0,3,1,40,38,0,9
35,1,9,2,13,0,45,38,0,9
31,1,9,2,10,0,40,38,1,9
47,3,10,2,4,0,40,38,0,9
48,2,9,0,11,3,20,38,0,4
33,1,11,4,0,3,55,38,0,9
35,2,13,2,3,0,40,38,1,9
36,2,1,4,6,1,40,32,0,7
30,2,13,4,3,1,55,38,0,4
39,2,10,2,2,0,55,38,1,9
25,2,10,4,5,1,40,38,0,5
40,2,9,0,7,1,35,38,0,4
25,3,9,2,3,0,40,38,0,9
33,2,9,2,6,5,40,25,0,4
53,0,10,0,5,1,40,38,0,9
18,2,7,4,7,3,10,38,0,9
41,2,9,4,6,4,40,38,0,7
25,2,13,2,9,0,50,38,0,9
66,4,4,6,4,4,50,38,0,9
53,2,10,0,0,4,40,38,0,4
27,2,9,2,2,0,40,38,0,9
28,2,9,5,11,4,40,38,0,2
23,2,9,4,5,3,40,38,0,7
29,4,6,0,2,1,80,38,0,9
26,2,10,2,3,5,40,38,0,4
26,2,9,4,5,1,42,38,0,9
26,2,5,4,7,1,35,38,0,9
38,2,9,2,2,0,40,38,0,9
36,2,3,2,2,0,40,25,0,9
34,2,10,2,2,0,45,38,1,9
32,0,9,4,0,1,40,38,0,9
57,4,9,2,2,0,50,38,1,9
31,2,10,0,0,4,40,38,0,4
38,2,13,4,3,1,38,38,0,4
39,2,9,0,7,1,40,5,0,3
35,2,9,2,2,0,40,38,0,9
18,2,7,4,7,3,20,38,0,4
28,2,9,4,7,1,40,38,0,7
41,4,14,4,3,1,55,38,0,4
39,0,5,2,6,0,40,38,1,9
31,0,10,4,12,1,40,38,0,9
38,5,9,0,0,1,38,38,0,4
27,2,9,2,2,0,40,38,0,9
42,2,14,2,9,0,55,18,1,6
46,2,13,5,9,4,36,38,0,2
20,2,9,4,0,3,40,38,0,4
42,2,10,0,9,4,20,38,0,4
69,2,9,6,3,1,40,38,0,4
47,0,11,2,0,5,35,38,0,4
49,5,9,2,2,0,40,31,0,9
20,2,10,4,3,3,30,38,0,4
52,2,3,2,11,5,15,7,0,4
33,2,3,2,7,0,59,25,0,9
18,2,7,4,7,3,6,38,0,4
55,4,9,5,4,4,55,38,0,4
61,2,4,2,4,0,40,38,0,7
61,0,10,2,0,0,40,38,1,9
39,2,13,0,3,1,45,38,1,9
30,2,10,2,2,0,40,38,0,9
61,2,9,0,0,4,40,38,0,2
36,2,12,2,11,5,15,38,0,4
34,2,10,2,2,0,50,38,0,9
53,2,14,2,9,0,40,18,1,6
38,2,11,2,12,5,36,38,1,4
46,2,13,2,3,0,50,38,1,9
27,1,9,2,5,0,40,38,0,9
32,4,7,5,5,4,40,26,0,4
60,1,13,6,9,4,60,38,1,4
23,2,13,4,3,3,40,38,0,9
29,2,13,4,9,4,50,38,1,4
22,2,9,4,2,3,50,38,0,9
25,2,9,4,11,3,35,38,0,9
29,2,13,2,6,0,48,38,0,9
90,0,9,2,2,0,30,38,0,9
37,1,9,0,0,4,40,38,0,4
32,2,9,4,2,3,38,38,0,7
18,2,9,3,7,3,40,22,0,7
35,2,10,4,7,1,65,38,0,4
50,2,5,2,2,0,40,38,0,9
54,2,9,2,2,0,40,38,1,9
43,2,13,2,3,0,45,38,1,9
28,3,9,4,3,1,65,38,1,9
51,2,5,2,4,0,40,25,0,9
31,2,10,4,2,4,42,25,0,9
69,2,9,5,13,4,40,38,0,2
57,2,13,2,3,0,40,38,1,9
28,2,6,0,6,3,40,38,0,4
25,2,9,4,5,3,95,38,0,9
49,4,12,2,2,0,30,3,0,9
52,2,5,2,5,0,40,38,0,9
32,2,3,3,2,2,40,7,0,9
31,2,10,4,11,1,50,38,0,1
30,2,9,4,2,3,50,38,0,9
24,2,9,2,2,0,60,38,0,9
45,2,12,2,2,0,66,40,0,9
30,2,9,2,6,0,40,38,0,9
52,2,13,2,3,0,55,38,1,9
42,5,9,0,0,1,25,38,0,2
49,2,9,2,4,0,40,38,0,9
20,2,9,4,7,3,30,38,0,9
25,2,13,4,0,3,40,38,0,4
41,2,5,2,7,0,55,27,0,9
55,2,9,0,11,4,40,38,0,2
31,4,11,2,3,0,50,38,0,9
25,5,13,4,10,1,40,38,0,2
32,2,9,2,3,0,40,38,0,9
29,0,10,4,0,2,40,38,0,9
52,2,4,6,7,1,40,38,0,4
19,2,10,4,0,3,15,38,0,4
43,2,12,0,2,1,40,38,0,9
40,3,10,2,13,0,40,38,1,9
54,2,2,5,8,2,40,25,0,4
35,2,13,0,11,1,40,38,0,9
34,2,11,4,12,1,40,38,0,4
35,2,10,2,9,0,40,38,1,9
57,2,16,2,9,0,40,35,1,6
26,2,13,4,7,2,40,38,0,4
55,4,13,6,11,4,15,38,0,4
51,2,13,5,0,4,40,38,0,4
35,2,12,4,13,1,30,22,0,7
31,2,9,2,5,0,40,38,0,9
17,2,7,4,0,3,8,38,0,4
38,2,9,2,6,5,40,38,0,4
39,0,15,2,9,0,50,38,1,9
29,2,9,2,2,0,45,38,0,9
39,2,11,0,11,4,40,38,0,4
42,2,10,2,9,0,40,38,1,9
46,1,14,2,3,0,50,38,1,9
73,2,4,2,5,0,25,38,0,9
47,1,10,0,9,1,40,38,0,4
28,2,9,4,11,4,70,38,0,4
27,2,6,4,11,2,40,38,0,9
38,2,15,4,3,1,40,38,1,9
19,2,9,4,11,1,35,38,0,9
60,1,11,0,9,4,40,38,1,9
24,2,10,4,6,1,40,38,0,9
52,2,7,2,6,0,40,38,0,9
36,2,13,0,3,1,45,38,0,4
26,1,14,4,9,1,40,1,0,4
28,5,13,4,9,3,16,38,0,9
38,3,13,2,2,0,50,38,1,9
47,2,14,2,3,0,50,38,1,9
50,2,13,0,3,4,40,38,1,4
27,2,9,2,11,0,40,38,0,9
47,2,10,6,9,4,40,38,0,4
36,2,6,2,6,3,40,38,0,4
49,2,9,0,6,1,40,38,0,7
63,2,9,0,3,1,40,38,0,4
36,2,9,2,13,0,70,38,1,9
42,2,10,0,0,4,35,38,0,4
28,2,14,4,3,1,45,38,0,2
38,2,9,2,0,5,22,38,0,4
43,2,13,2,9,0,40,38,1,9
49,2,10,2,9,0,40,38,1,9
59,2,9,0,6,1,40,38,0,4
25,2,13,2,11,0,40,38,1,9
26,2,12,4,9,1,36,38,0,4
59,2,10,0,9,1,48,38,0,4
34,2,10,2,2,0,45,38,0,9
34,2,14,2,9,0,43,18,1,6
67,2,9,6,7,1,24,38,0,4
45,2,11,0,3,1,44,38,0,4
64,2,4,2,2,0,40,38,0,7
51,2,14,2,9,0,38,1,1,9
31,2,13,2,11,0,55,38,1,9
42,3,13,2,3,0,45,38,1,9
65,2,3,2,7,0,40,38,0,6
23,2,10,4,0,1,20,38,0,9
31,2,10,2,2,0,45,38,0,9
33,2,6,0,6,1,40,38,0,4
17,1,7,4,2,3,35,38,0,9
63,2,14,2,5,0,46,38,0,9
48,2,9,2,6,0,60,38,1,9
45,1,12,2,5,0,40,38,0,9
17,2,6,4,5,3,10,38,0,9
26,1,9,2,2,0,40,38,0,9
38,0,10,0,12,4,40,38,0,2
29,2,9,2,3,5,40,27,0,4
44,2,10,6,0,4,32,38,0,4
43,0,14,2,2,0,40,38,0,9
39,5,13,2,3,0,40,38,0,9
43,2,9,4,7,1,40,13,0,7
23,2,9,4,0,4,45,38,0,4
19,2,9,4,7,3,40,38,0,1
49,4,5,2,2,0,40,1,0,9
52,2,10,2,2,0,40,38,0,9
32,2,9,2,13,0,50,38,0,9
38,2,13,2,13,0,40,38,0,9
44,2,10,0,5,3,40,38,0,9
63,2,4,2,11,0,40,38,0,9
21,2,10,4,11,3,40,3,0,9
32,2,10,2,2,0,40,38,0,9
24,4,9,5,7,4,50,38,0,4
50,5,9,2,13,0,40,32,0,9
26,3,13,2,11,0,80,38,1,9
35,2,9,2,3,0,35,38,0,9
31,2,13,2,2,0,44,38,1,9
24,2,2,4,4,1,66,25,0,8
40,2,9,2,2,0,56,38,0,9
31,2,13,4,3,1,55,38,0,9
43,2,9,4,5,3,40,30,0,9
44,2,9,2,11,0,35,38,1,9
40,2,13,4,9,2,40,38,0,4
52,1,10,2,10,0,42,38,0,9
51,4,3,2,2,0,40,38,0,9
39,5,13,2,9,0,40,38,0,9
40,2,12,2,11,0,50,38,1,9
40,4,10,4,6,1,35,38,0,9
33,2,9,2,2,0,40,38,0,9
38,1,10,2,10,0,60,38,1,9
29,2,11,0,5,4,50,38,0,9
37,2,10,0,0,1,37,38,0,2
37,2,9,2,2,0,45,38,1,9
19,2,9,4,6,3,40,38,0,9
46,1,9,2,6,0,40,38,0,7
46,2,12,2,3,0,40,38,1,9
37,2,10,4,10,3,30,38,0,7
38,2,10,0,0,4,43,38,0,4
26,2,9,2,2,0,40,38,0,9
34,2,13,4,7,1,35,38,0,4
57,2,13,2,9,0,40,38,0,9
33,2,7,4,2,1,65,38,0,9
26,1,10,4,10,3,40,38,0,9
20,2,9,4,11,1,84,38,0,4
38,2,13,2,9,0,60,38,1,9
61,2,10,2,7,0,6,38,0,9
17,2,10,4,2,3,16,38,0,9
40,2,10,2,6,0,40,38,1,8
18,2,7,4,7,3,16,38,0,9
21,2,12,4,11,3,32,38,0,4
41,2,9,4,7,3,40,28,0,9
46,2,7,5,6,1,40,38,0,4
55,0,9,2,3,0,40,38,0,9
27,2,12,4,11,1,52,38,0,9
39,2,9,2,7,0,42,38,0,9
36,2,9,4,13,3,48,38,0,7
51,2,10,2,13,0,40,38,0,9
27,2,13,4,11,1,40,38,0,9
30,1,13,2,9,0,40,38,1,9
42,2,9,0,11,1,47,38,0,9
23,2,13,4,7,3,20,38,0,4
56,2,11,2,3,0,40,38,1,9
41,4,10,2,2,0,50,38,0,9
49,2,9,2,2,0,46,38,0,9
46,0,11,0,2,1,60,38,0,0
54,2,9,2,2,0,40,11,0,9
38,2,10,2,13,0,43,38,1,9
45,4,15,2,9,0,50,18,1,6
50,4,15,2,9,0,30,38,1,9
22,2,10,4,11,1,40,38,0,4
31,2,9,4,4,1,40,20,0,9
27,2,9,0,7,1,30,38,0,9
34,2,9,2,2,0,40,38,0,9
46,2,7,4,13,3,30,38,0,9
47,2,13,2,11,0,60,38,1,9
36,5,11,2,7,0,40,38,0,6
22,2,9,4,5,3,40,38,0,9
51,2,9,2,11,0,45,38,0,9
43,2,10,0,7,1,30,38,0,9
54,2,10,6,9,1,50,38,0,9
24,2,5,4,6,3,40,5,0,2
29,2,15,4,9,1,55,38,0,6
40,5,10,0,0,4,38,38,0,4
18,2,7,4,7,3,20,38,0,9
31,2,13,4,0,1,50,38,0,9
57,2,16,2,12,0,40,10,1,9
32,2,14,4,0,1,40,38,0,2
48,2,14,2,3,0,40,38,1,9
24,2,10,2,2,0,35,38,0,9
24,2,12,0,7,1,22,38,0,4
24,2,11,2,2,0,40,12,0,9
49,1,13,2,9,5,30,38,1,4
27,4,9,2,4,0,70,38,0,9
37,2,10,0,12,4,40,38,0,4
33,2,10,2,2,0,60,38,1,9
19,2,10,4,11,3,25,38,0,9
45,2,13,2,3,5,40,38,1,4
54,1,14,0,9,1,40,38,0,4
47,2,9,0,2,4,40,38,0,9
22,2,10,3,11,3,22,5,0,3
20,2,9,4,7,1,40,38,0,9
36,2,5,2,5,0,40,38,0,9
58,4,4,2,13,0,40,38,1,9
34,3,13,0,11,4,40,38,0,4
36,2,14,2,9,5,44,38,1,4
28,1,13,4,0,1,60,38,0,2
38,1,11,0,3,3,40,38,0,9
32,2,7,4,2,1,40,18,0,6
35,3,9,2,3,0,60,38,0,9
51,3,12,2,11,0,60,38,0,9
33,2,10,4,3,1,45,38,0,9
71,2,14,0,9,1,15,10,0,4
48,2,14,2,9,0,40,38,1,9
53,4,9,2,11,0,50,38,0,9
40,2,11,2,0,0,40,38,1,9
64,4,9,2,11,0,5,38,0,9
42,0,9,2,0,0,48,38,1,9
25,2,9,2,2,0,40,38,1,9
66,2,10,6,11,4,50,38,1,4
42,4,10,2,3,0,55,38,1,9
24,2,9,4,4,4,40,38,0,9
19,2,9,4,5,3,25,38,0,4
26,2,10,4,11,3,24,38,0,4
22,2,9,4,7,3,30,38,0,7
33,2,10,2,11,0,40,38,0,9
63,2,7,4,4,1,12,38,0,9
20,2,10,4,5,1,30,38,0,9
33,2,3,3,2,1,40,25,0,9
56,2,9,2,2,0,40,38,0,9
70,4,11,2,4,0,24,38,1,9
42,2,9,2,12,0,40,38,1,9
25,1,13,4,9,1,40,38,0,2
28,2,10,2,6,0,40,38,1,9
80,4,9,2,7,0,40,38,0,9
36,2,6,4,13,1,40,38,0,2
37,2,14,2,3,0,40,38,1,9
38,2,9,2,0,0,60,38,1,9
52,5,9,5,7,1,35,38,0,4
49,2,9,6,0,4,40,38,0,4
30,2,9,2,13,0,40,38,0,9
36,2,10,2,11,0,50,38,1,7
70,3,15,2,9,0,35,38,1,9
55,2,10,6,4,1,62,38,1,9
25,2,13,6,3,1,40,38,0,4
59,2,9,2,6,5,40,21,1,4
22,2,10,4,2,1,40,38,0,9
41,1,12,5,2,1,50,38,0,9
62,2,9,2,3,0,45,38,1,9
54,2,9,4,0,2,40,38,0,4
38,2,9,4,7,4,40,38,0,2
52,2,9,2,9,0,40,38,1,9
36,2,7,2,6,0,40,38,0,9
74,3,9,2,3,0,30,38,1,9
35,4,3,2,7,5,15,25,0,4
41,2,8,0,0,1,40,38,0,5
30,2,11,2,12,5,40,38,0,4
25,2,9,2,6,0,48,38,0,9
35,2,10,4,3,1,60,38,1,9
38,2,13,2,3,0,50,38,1,9
34,5,14,2,6,0,40,38,1,9
48,2,14,2,3,0,50,38,1,9
50,4,3,4,12,1,15,38,0,1
19,2,9,4,0,3,40,38,0,4
51,2,10,2,11,0,40,38,0,9
39,2,13,0,0,4,40,38,0,9
20,2,7,4,7,3,40,38,0,4
17,2,7,4,5,3,16,38,0,9
42,2,10,2,11,0,50,38,1,9
25,2,10,4,7,2,25,6,0,3
36,2,9,0,0,4,40,38,0,4
65,2,16,6,9,1,40,38,0,4
32,4,13,2,6,0,70,38,1,9
33,3,13,4,9,1,45,38,0,9
32,5,10,4,12,4,20,38,0,2
25,2,9,2,13,0,40,38,0,9
41,1,10,0,10,4,40,38,0,4
44,2,9,2,2,0,40,38,1,9
72,2,6,2,7,0,12,38,0,9
36,2,9,0,3,1,52,38,0,9
67,4,9,2,4,0,20,38,0,9
28,2,9,2,13,0,45,38,0,9
24,2,7,2,5,0,40,38,0,8
17,2,4,4,11,3,8,38,0,9
32,4,13,0,3,4,30,38,0,2
67,2,7,6,7,1,40,38,0,4
51,2,14,2,9,0,40,18,0,6
32,2,2,4,2,1,40,12,0,9
39,2,10,2,3,0,40,38,1,9
18,4,10,4,2,1,35,38,0,4
50,4,13,2,2,0,45,38,1,9
24,2,6,4,11,1,15,38,0,4
21,1,10,4,0,1,40,38,0,4
24,2,13,4,0,2,16,38,0,1
34,2,11,4,7,3,40,38,0,9
49,4,6,4,2,1,32,38,0,7
50,2,9,0,6,1,40,38,0,0
33,2,12,0,3,3,40,38,0,4
18,2,10,4,0,3,40,38,0,9
45,2,11,0,0,4,55,38,1,4
20,2,9,4,11,1,35,38,0,4
46,3,13,2,3,0,37,38,1,9
64,1,9,6,0,1,40,38,0,4
39,2,16,4,9,1,45,38,0,9
35,2,9,4,2,1,70,38,0,9
21,2,10,4,7,1,32,38,0,9
29,2,12,4,12,1,45,38,0,9
38,5,13,2,3,5,30,38,1,2
45,2,9,0,7,4,40,38,0,4
30,4,14,0,9,1,50,18,1,6
41,2,10,2,0,5,40,38,1,4
37,2,9,4,2,1,40,16,0,6
45,2,13,2,11,0,60,38,1,9
45,3,9,2,3,0,48,38,1,9
20,0,9,4,0,2,20,38,0,9
63,3,10,6,11,1,60,38,1,4
35,4,10,2,3,0,40,38,0,9
24,2,13,2,9,0,50,38,0,9
19,2,10,4,13,1,50,38,0,9
23,2,9,4,7,3,35,38,0,9
34,2,13,4,9,1,45,38,0,4
36,4,3,2,13,0,50,25,1,9
46,2,9,4,5,2,5,38,0,9
38,1,13,2,3,0,42,38,1,9
55,1,8,6,0,1,40,38,0,4
27,2,10,4,0,2,40,18,0,6
48,2,10,2,2,0,45,38,1,9
35,2,9,0,7,3,50,38,0,4
53,2,10,2,2,0,40,38,1,7
47,2,9,2,2,0,40,38,0,9
50,2,10,0,2,1,22,38,0,9
32,2,10,2,11,0,40,38,0,9
40,2,9,2,5,0,46,38,0,9
41,2,10,2,11,0,50,38,1,9
47,0,13,0,9,1,40,38,0,9
21,2,10,4,11,3,25,38,0,2
45,1,14,2,0,0,35,38,0,9
33,2,4,4,7,4,14,37,0,2
68,6,10,3,4,4,25,38,0,4
44,2,15,2,3,0,55,38,1,9
49,2,6,2,6,0,50,38,0,9
45,2,16,2,9,0,40,30,1,9
41,2,10,2,13,0,65,38,1,9
29,2,4,2,13,0,40,25,0,9
19,2,9,4,2,2,25,25,0,9
56,2,6,2,5,0,40,38,0,9
55,4,9,2,2,0,60,38,0,9
29,2,9,4,2,1,50,38,0,9
21,2,9,4,8,1,25,38,0,4
52,2,3,4,5,1,50,38,0,9
22,2,9,4,7,3,40,38,0,4
20,2,9,2,0,0,60,38,0,9
31,2,9,4,2,3,50,8,0,7
39,2,9,2,2,0,40,38,0,9
55,2,10,0,12,1,40,38,0,4
35,2,12,5,11,4,40,38,0,9
45,2,13,2,2,0,55,38,1,9
61,2,14,2,3,0,60,38,1,9
18,2,9,4,5,3,30,38,0,9
51,5,13,6,0,1,40,38,0,9
37,4,9,2,6,0,40,38,0,9
32,2,10,4,7,3,38,38,0,4
48,2,9,5,2,4,45,38,0,7
62,2,4,2,13,0,53,38,0,9
28,2,9,4,13,1,45,38,0,9
19,2,6,4,5,2,45,38,0,9
20,2,10,4,0,3,15,38,0,4
41,2,13,2,4,0,40,38,0,9
29,2,13,4,0,1,40,38,0,2
47,2,13,2,3,0,50,38,1,9
43,5,13,2,9,0,37,38,1,9
20,2,10,4,5,2,20,38,0,9
29,2,13,2,3,0,55,38,1,7
51,0,13,6,9,1,40,38,0,2
40,2,11,2,2,0,40,38,1,9
26,2,3,4,13,1,40,25,0,9
30,2,13,4,9,3,40,38,0,4
36,2,9,6,7,1,40,38,0,4
68,1,9,6,10,1,20,38,0,9
42,2,10,4,12,1,40,38,1,4
41,2,9,2,5,0,40,38,0,9
43,2,13,2,3,0,45,38,1,9
20,2,10,4,5,3,20,38,0,9
43,2,13,0,12,3,40,38,0,9
53,2,9,2,11,0,60,38,1,9
45,2,10,2,9,0,40,38,1,9
39,2,9,4,4,4,40,38,0,9
31,1,14,2,9,0,45,38,0,9
23,2,10,4,11,2,25,29,0,6
38,5,14,0,0,1,40,38,0,4
37,4,9,2,13,0,45,4,1,9
18,2,9,4,6,2,40,38,0,4
41,4,9,2,3,0,45,25,0,9
30,2,13,2,11,5,55,38,1,4
26,2,13,4,9,3,30,38,0,9
37,2,9,2,2,0,40,38,0,9
25,2,10,4,12,1,50,38,0,2
33,2,10,2,9,0,40,28,1,9
37,2,13,2,3,0,40,38,1,9
31,2,13,4,12,1,40,38,0,9
27,2,10,2,3,0,80,38,0,9
35,2,14,2,11,0,40,38,1,9
28,4,10,2,0,5,30,38,1,4
59,2,9,4,0,1,50,12,0,9
42,2,13,2,9,0,40,38,0,9
50,2,9,2,13,0,40,38,1,9
32,2,10,0,6,4,40,38,0,4
27,2,9,5,2,4,40,38,0,7
43,2,13,0,6,2,40,38,0,9
46,2,7,0,9,4,40,38,1,5
41,2,10,2,11,0,50,38,1,9
59,1,14,0,9,4,60,38,1,4
20,2,10,4,11,3,30,38,0,4
46,4,9,2,4,0,70,38,0,9
45,2,4,2,6,0,40,38,0,7
29,1,9,4,5,4,45,38,0,6
23,2,7,2,5,0,40,25,0,9
46,2,9,4,13,1,48,38,0,9
58,2,10,2,2,0,40,38,1,9
38,2,11,4,3,2,40,38,0,1
29,2,10,4,11,2,50,38,0,9
26,1,13,4,9,1,40,38,0,4
42,2,13,2,0,0,40,29,1,6
61,2,9,5,13,4,45,38,1,6
31,2,10,2,11,0,45,38,1,9
43,2,9,0,6,3,40,38,0,9
47,2,13,2,2,0,50,38,1,9
51,5,9,2,2,0,56,38,1,9
23,2,9,4,5,1,40,38,0,9
24,2,9,4,6,4,40,38,0,4
38,2,11,2,2,0,50,38,0,9
48,2,9,2,5,5,16,38,1,4
33,2,9,4,2,1,30,38,0,9
18,2,4,4,7,2,40,29,0,1
52,2,9,2,2,0,40,38,0,9
46,2,13,2,9,0,45,38,1,9
28,2,9,4,9,1,40,38,0,9
37,2,10,4,7,2,30,39,0,6
45,1,14,2,9,0,50,38,1,9
17,2,6,4,11,3,16,38,0,4
56,2,14,2,9,0,40,38,1,9
38,3,12,0,3,4,45,38,0,9
81,2,4,2,13,0,10,38,0,9
22,2,10,4,6,3,30,38,0,4
43,5,10,0,0,4,40,38,0,4
31,2,12,2,0,5,40,38,0,4
42,4,13,2,9,0,40,38,1,9
50,2,9,2,13,0,40,38,1,9
31,2,10,5,5,1,40,38,0,9
35,2,10,0,3,1,40,38,0,4
36,2,13,5,7,4,35,38,0,2
33,2,4,2,4,0,40,25,0,9
36,2,13,0,9,4,40,38,0,2
50,2,9,4,5,3,25,38,0,9
55,2,10,2,9,0,40,38,1,9
29,2,9,0,6,4,40,38,0,4
24,2,10,4,7,2,30,13,0,2
39,0,10,0,0,1,40,38,1,9
34,2,13,4,11,1,40,38,0,9
29,2,4,0,2,4,55,38,0,4
60,2,10,2,2,0,32,38,1,8
33,2,14,2,3,5,50,38,1,4
58,2,5,4,5,3,40,7,0,9
27,2,10,5,11,1,40,38,0,9
46,5,10,0,10,4,40,38,0,0
63,2,9,0,10,1,40,38,0,9
38,4,10,0,7,4,40,38,0,4
23,2,10,4,2,3,15,38,0,9
29,2,13,4,9,1,40,38,1,4
31,2,15,2,9,5,60,38,1,4
49,3,9,2,3,0,40,38,1,9
45,3,16,2,9,0,60,38,1,9
42,2,5,2,13,0,40,38,0,9
48,2,9,2,6,0,40,38,0,9
33,2,9,2,2,0,40,38,0,9
24,2,10,4,0,3,40,38,0,9
49,4,10,2,11,0,50,38,0,9
40,2,10,2,6,0,40,38,0,9
57,2,11,2,9,0,45,38,0,9
50,2,9,0,0,1,40,38,0,4
46,2,13,2,3,0,55,38,1,9
35,4,10,2,3,0,60,38,0,9
19,2,10,4,7,3,20,38,0,4
18,2,6,4,7,3,28,38,0,4
20,2,9,4,2,1,40,38,0,9
42,2,9,0,13,1,40,38,0,9
46,2,9,2,6,0,40,0,1,6
40,0,9,2,0,5,20,38,1,4
54,2,14,2,3,0,45,38,1,6
28,2,9,2,2,0,45,38,0,9
38,2,10,2,2,0,40,38,1,9
28,2,10,4,8,1,40,38,0,4
22,2,7,4,2,3,40,38,0,9
31,2,13,2,3,0,50,38,1,9
27,2,9,2,2,0,40,38,0,9
45,2,13,2,9,0,42,38,1,9
38,2,13,2,3,0,40,38,1,9
67,4,12,2,3,5,4,38,1,4
75,2,14,4,10,1,16,38,0,9
41,2,14,0,3,4,60,38,1,2
37,2,13,2,11,0,60,38,1,9
47,2,9,4,3,3,50,4,0,4
34,1,13,2,9,0,45,25,1,9
25,2,9,2,2,3,40,38,0,9
52,2,9,6,0,1,40,38,0,4
27,5,9,4,10,3,40,38,0,9
35,2,9,4,4,1,40,32,0,8
44,1,8,2,7,2,35,25,0,4
27,1,9,2,3,0,80,38,1,9
42,2,10,4,12,1,33,38,0,9
26,2,5,4,7,3,38,7,0,4
23,2,9,4,9,1,40,1,0,9
28,2,9,4,9,1,40,38,0,0
38,4,9,2,2,0,50,38,0,9
28,2,10,4,2,3,50,38,0,9
29,2,9,4,0,2,40,38,0,4
56,4,5,2,3,2,50,3,0,9
30,2,10,4,3,3,40,38,0,2
48,2,10,2,5,0,40,38,0,9
38,2,14,2,3,0,60,4,1,9
24,2,9,4,5,2,40,38,0,9
47,5,16,2,9,0,40,38,1,9
29,2,10,4,9,2,40,38,0,4
45,2,12,0,2,1,40,38,0,9
24,2,9,4,2,3,40,38,0,9
40,2,9,2,6,0,40,38,0,9
28,1,5,2,2,0,40,37,1,7
46,0,13,0,9,4,50,38,1,4
32,2,10,2,6,0,40,38,0,9
20,2,9,4,11,1,40,38,0,9
23,2,10,4,7,4,35,25,0,9
46,2,9,2,7,0,40,38,0,9
21,2,9,4,11,3,35,38,0,4
59,2,14,2,3,0,40,38,1,6
31,2,10,2,9,0,50,38,0,9
48,2,10,0,3,1,40,38,0,4
34,2,4,2,13,0,40,38,0,9
19,2,10,4,7,3,25,38,0,9
20,2,10,4,11,3,35,38,0,9
29,2,13,4,9,3,50,38,0,9
54,2,10,2,2,0,40,38,1,9
36,2,9,2,2,0,52,38,0,9
43,2,13,4,11,1,50,38,1,9
46,0,13,2,12,0,40,38,1,9
33,2,14,2,9,0,45,38,1,9
33,2,6,0,7,4,45,38,0,4
36,2,10,2,13,0,40,38,0,9
37,2,9,2,5,0,40,38,1,9
45,4,9,2,2,0,60,38,0,9
25,2,13,4,0,1,40,38,0,4
28,2,11,2,6,0,40,38,0,9
26,2,9,4,0,3,40,38,0,4
23,2,9,4,8,3,40,38,0,9
24,2,9,4,3,1,40,38,0,4
58,4,10,0,9,1,40,38,0,4
36,2,11,0,12,4,40,38,0,4
46,2,10,2,11,0,50,38,0,9
32,2,10,2,11,0,50,38,0,9
26,2,9,4,7,4,40,38,0,7
52,2,3,4,5,1,40,38,0,4
19,2,9,4,7,1,45,38,0,4
33,2,13,2,9,0,60,38,1,9
60,2,9,2,2,0,40,38,0,9
39,2,10,0,3,1,38,38,0,9
45,2,13,0,3,1,45,38,0,9
37,1,10,3,0,4,40,38,0,2
29,2,12,4,12,3,40,38,0,9
53,2,10,2,2,0,66,38,0,9
46,5,10,2,3,0,40,38,0,9
20,2,10,4,13,3,40,38,0,9
39,2,14,4,9,3,40,38,0,4
48,2,10,2,9,5,40,38,1,4
38,2,9,2,2,0,48,38,0,7
36,2,9,2,2,0,45,38,0,9
53,2,4,0,6,4,56,38,0,2
29,2,9,4,2,1,35,38,0,9
64,2,4,2,0,0,50,38,0,9
34,2,10,2,3,0,50,38,1,9
41,1,13,0,9,4,40,38,0,4
34,2,9,0,3,4,38,38,0,4
22,2,10,2,12,0,40,38,0,9
